src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,w2v
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,fab add,,,,,ui home main activity,deadline,tv exlv task deadline,,,,sample todo,view main activity,0.40106899787982303
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,fab add,,,,,ui home main activity,delete task,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,5,,fab add,,,,,ui home main activity,select option,,,,,,view main activity,0.6912947694460551
a22b2,a22b2-a23b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,fab add,,,,,ui home main activity,edit task,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2,title,edit text,,,,,ui home main activity,name,et new task name,,,,,view main activity,0.36073620079292185
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,title,edit text,,,,,ui home main activity,skip,btn skip,,,,,tutorial activity,0.2756832018494606
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,title,edit text,,,,,ui home main activity,welcome,view pager,,,,,tutorial activity,0.26795402976373833
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,title,edit text,,,,,ui home main activity,,,,,,,tutorial activity,0.5655017718672752
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0,title,edit text,,,,,ui home main activity,next,btn next,,,,,tutorial activity,0.2447126576056083
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,title,edit text,,,,,ui home main activity,,fab new task,,,,,view main activity,0.39879876499374706
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,title,edit text,,,,,ui home main activity,list,clayout,,,,,view main activity,0.25423434956206215
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,title,edit text,,,,,ui home main activity,,ac search,search,,,,view main activity,0.4259340533365806
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,title,edit text,,,,,ui home main activity,,ac add,list,,,,view main activity,0.4398280245562394
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,title,edit text,,,,,ui home main activity,,clayout,open menu,,,,view main activity,0.34564738472302753
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,title,edit text,,,,,ui home main activity,click new list,initial alert,,,,,view main activity,0.2852483171866172
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,title,edit text,,,,,ui home main activity,add new task,second alert,,,,,view main activity,0.2891410720896804
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1,title,edit text,,,,,ui home main activity,task available,tv empty view task,,,,,view main activity,0.3262125311626328
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,,title,,,,,view main activity,0.41237137218316394
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,new task,dialog title,,,,,view main activity,0.34094640943739146
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,title,edit text,,,,,ui home main activity,description,et new task description,,,,,view main activity,0.3486812706622812
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,title,edit text,,,,,ui home main activity,deadline,tv todo list deadline,,,,,view main activity,0.3107017125520441
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,title,edit text,,,,,ui home main activity,reminder,tv todo list reminder,,,,,view main activity,0.31445790785882205
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,progress,tv task progress,,,,,view main activity,0.28491031833820873
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,,new task progress,,,,,view main activity,0.40071785015364486
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,priority,tv new task priority str,,,,,view main activity,0.29906353685590953
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,title,edit text,,,,,ui home main activity,medium,tv new task priority,,,,,view main activity,0.2840571254233105
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2,title,edit text,,,,,ui home main activity,list,tv new task listchoose str,,,,,view main activity,0.3068331078522735
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2,title,edit text,,,,,ui home main activity,click select,tv new task listchoose,,,,,view main activity,0.3116816079450978
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2,title,edit text,,,,,ui home main activity,cancel,bt new task cancel,,,,,view main activity,0.2771134111616346
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2,title,edit text,,,,,ui home main activity,okay,bt new task ok,,,,,view main activity,0.3165340046915743
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4,title,edit text,,,,,ui home main activity,sample todo,tv exlv task name,,,,,view main activity,0.31070054529441726
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4,title,edit text,,,,,ui home main activity,deadline,tv exlv task deadline,,,,sample todo,view main activity,0.2964935733212365
a22b2,a22b2-a23b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5,title,edit text,,,,,ui home main activity,select option,,,,,,view main activity,0.38168348868687946
a22b2,a22b2-a23b2,2,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3,,fab add,,,,,ui home main activity,okay,bt new task ok,,,,,view main activity,0.45914365847905475
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab add,,,,,ui home main activity,skip,btn skip,,,,,tutorial activity,0.3522362671792507
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,welcome,view pager,,,,,tutorial activity,0.3107631806633435
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,0.3107631806633435
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,ui home main activity,,,,,,,tutorial activity,0.5655017718672752
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0,,fab add,,,,,ui home main activity,next,btn next,,,,,tutorial activity,0.3314395025372505
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,ui home main activity,,fab new task,,,,,view main activity,0.6664657865961392
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,list,clayout,,,,,view main activity,0.34564738472302753
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,ui home main activity,,ac search,search,,,,view main activity,0.3963252206643422
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,ui home main activity,,ac add,list,,,,view main activity,0.6278536406656106
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,ui home main activity,,clayout,open menu,,,,view main activity,0.34564738472302753
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,click new list,initial alert,,,,,view main activity,0.36564526598279673
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,add new task,second alert,,,,,view main activity,0.3563846022201081
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1,,fab add,,,,,ui home main activity,task available,tv empty view task,,,,,view main activity,0.4125142948081096
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,ui home main activity,name,et new task name,,,,,view main activity,0.4203939422344168
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,new task,dialog title,,,,,view main activity,0.3920026229073604
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,ui home main activity,description,et new task description,,,,,view main activity,0.42370600284387666
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,deadline,tv todo list deadline,,,,,view main activity,0.4358443555732568
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,reminder,tv todo list reminder,,,,,view main activity,0.4358443555732568
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,progress,tv task progress,,,,,view main activity,0.40106899787982303
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,,new task progress,,,,,view main activity,0.41192654830714065
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,priority,tv new task priority str,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,medium,tv new task priority,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2,,fab add,,,,,ui home main activity,list,tv new task listchoose str,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2,,fab add,,,,,ui home main activity,click select,tv new task listchoose,,,,,view main activity,0.45608508711059886
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2,,fab add,,,,,ui home main activity,cancel,bt new task cancel,,,,,view main activity,0.42657257088770467
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3,,fab add,,,,,ui home main activity,sample todo,et new task name,,,,,view main activity,0.4203939422344168
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,fab add,,,,,ui home main activity,sample todo,tv exlv task name,,,,,view main activity,0.40953095567723113
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4,,fab add,,,,,ui home main activity,deadline,tv exlv task deadline,,,,sample todo,view main activity,0.40106899787982303
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,fab add,,,,,ui home main activity,delete task,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,5,,fab add,,,,,ui home main activity,select option,,,,,,view main activity,0.6912947694460551
a22b2,a22b2-a23b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5,,fab add,,,,,ui home main activity,edit task,title,,,,,view main activity,0.3789511000116666
a22b2,a22b2-a23b2,3,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4,sample todo,txt thing,,,,,ui home main activity,sample todo,tv exlv task name,,,,,view main activity,0.6662582341167661
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0,sample todo,txt thing,,,,,ui home main activity,skip,btn skip,,,,,tutorial activity,0.2778048465649287
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,txt thing,,,,,ui home main activity,welcome,view pager,,,,,tutorial activity,0.29241067667802173
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,txt thing,,,,,ui home main activity,welcome privacy friendly list app use permission,view pager,,,,,tutorial activity,0.33320651948451996
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,txt thing,,,,,ui home main activity,,,,,,,tutorial activity,0.5655017718672752
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0,sample todo,txt thing,,,,,ui home main activity,next,btn next,,,,,tutorial activity,0.22375758737325668
a22b2,a22b2-a23b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,txt thing,,,,,ui home main activity,,fab new task,,,,,view main activity,0.43326559600730735
