src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,w2v
a23b2,a23b2-a24b2,5,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4,delete task,title,,,,,yes,button,,,,,0.740452111
a23b2,a23b2-a24b2,5,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,delete task,title,,,,,delete,alert title,,,,,1.072922873
a23b2,a23b2-a24b2,5,wrong,android.widget.TextView,android.widget.TextView,clickable,label,4,delete task,title,,,,,sure want delete list,message,,,,,1.618941784
a23b2,a23b2-a24b2,5,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,4,delete task,title,,,,,no,button,,,,,0.617299622
a24b2,a24b2-a25b2,0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,new list name,add list,,,,,new item,new item description,,,,,2.349344611
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,new list name,add list,,,,,,fab add,,,,ic add black dp,1.873256117
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,new list name,add list,,,,,shopping list,drawer layout,,,,,1.720871389
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,new list name,add list,,,,,,action delete checked,delete checked item,,,,1.931183219
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0,new list name,add list,,,,,,drawer layout,sort,,,,1.17392199
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,new list name,add list,,,,,,drawer layout,navigate,,,,1.17392199
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1,new list name,add list,,,,,quantity,new item quantity,,,,,2.286509991
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2,new list name,add list,,,,,,button add new item,do,,,ic do black dp,2.129341471
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2,new list name,add list,,,,,quantity,new item quantity,,,,,2.286509991
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,new list name,add list,,,,,sample todo,description,,,,,1.329420149
a24b2,a24b2-a25b2,0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,new list name,add list,,,,,,quantity,,,,,0.549458349
a24b2,a24b2-a25b2,1,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2,add,add list,,,,,,button add new item,do,,,ic do black dp,1.52865631
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,add,add list,,,,,,fab add,,,,ic add black dp,1.535017866
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,add,add list,,,,,shopping list,drawer layout,,,,,1.534505296
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,add,add list,,,,,,action delete checked,delete checked item,,,,1.318838632
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,0,add,add list,,,,,,drawer layout,sort,,,,1.17392199
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,add,add list,,,,,,drawer layout,navigate,,,,1.17392199
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,add,add list,,,,,new item,new item description,,,,,1.413967729
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,add,add list,,,,,quantity,new item quantity,,,,,1.413967729
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,add,add list,,,,,sample todo,new item description,,,,,1.413967729
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,add,add list,,,,,quantity,new item quantity,,,,,1.413967729
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,add,add list,,,,,sample todo,description,,,,,1.046362969
a24b2,a24b2-a25b2,1,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,add,add list,,,,,,quantity,,,,,0.545808882
a24b2,a24b2-a25b2,2,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,,,,,,sample todo,description,,,,,2
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,,,,,,,fab add,,,,ic add black dp,1.260533792
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,,,,,,shopping list,drawer layout,,,,,1.286427838
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0,sample todo,,,,,,,action delete checked,delete checked item,,,,1.385654509
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0,sample todo,,,,,,,drawer layout,sort,,,,1.286427838
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,,,,,,,drawer layout,navigate,,,,1.286427838
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,,,,,,new item,new item description,,,,,1.383137167
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,,,,,,quantity,new item quantity,,,,,1.383137167
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2,sample todo,,,,,,,button add new item,do,,,ic do black dp,1.306632113
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,,,,,,sample todo,new item description,,,,,2
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,,,,,,quantity,new item quantity,,,,,1.383137167
a24b2,a24b2-a25b2,2,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,,,,,,,quantity,,,,,0.585904849
a22b2,a22b2-a21b2,0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab add,,,,,,add item fab,,,,ic add white dp,1.8
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,minimal,,,,,,0.640818197
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,n todos,,,,,,1.11658414
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab add,,,,,,user,,,,,0.669037104
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,,,navigate,,,,0.652299982
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,,make float action button,,,,ic send white dp,1.296942043
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,remind,user remind,,,,,1.09498077
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,,user reminder icon,,,,,1.195038378
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,sample todo,user,,,,,1.288577974
a22b2,a22b2-a21b2,0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,fab add,,,,,sample todo,list item textview,,,,,1.225981468
a22b2,a22b2-a21b2,1,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,title,edit text,,,,,,user,,,,,0.547052264
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,title,edit text,,,,,,add item fab,,,,ic add white dp,1.271246374
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,title,edit text,,,,,minimal,,,,,,0.63850224
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,title,edit text,,,,,,,navigate,,,,0.662287772
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,title,edit text,,,,,,make float action button,,,,ic send white dp,1.158862835
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,title,edit text,,,,,remind,user remind,,,,,1.065604627
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,title,edit text,,,,,,user reminder icon,,,,,1.111339831
a22b2,a22b2-a21b2,1,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,title,edit text,,,,,sample todo,list item textview,,,,,1.157044297
a22b2,a22b2-a21b2,2,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2,,fab add,,,,,,make float action button,,,,ic send white dp,1.296942043
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab add,,,,,,add item fab,,,,ic add white dp,1.8
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,minimal,,,,,,0.640818197
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab add,,,,,n todos,,,,,,1.11658414
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab add,,,,,,user,,,,,0.669037104
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,,,navigate,,,,0.652299982
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab add,,,,,remind,user remind,,,,,1.09498077
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab add,,,,,,user reminder icon,,,,,1.195038378
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab add,,,,,sample todo,user,,,,,1.288577974
a22b2,a22b2-a21b2,2,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,fab add,,,,,sample todo,list item textview,,,,,1.225981468
a22b2,a22b2-a21b2,3,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,txt thing,,,,,sample todo,list item textview,,,,,2
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,txt thing,,,,,,add item fab,,,,ic add white dp,1.256451738
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,txt thing,,,,,minimal,,,,,,0.774795771
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,txt thing,,,,,n todos,,,,,,1.319042534
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,txt thing,,,,,,user,,,,,0.554444849
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,txt thing,,,,,,,navigate,,,,0.750776649
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,txt thing,,,,,,make float action button,,,,ic send white dp,1.239137059
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1,sample todo,txt thing,,,,,remind,user remind,,,,,1.089670211
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,txt thing,,,,,,user reminder icon,,,,,1.135830224
a22b2,a22b2-a21b2,3,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2,sample todo,txt thing,,,,,sample todo,user,,,,,2
a23b2,a23b2-a21b2,1,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0,,fab new task,,,,plus white,,add item fab,,,,ic add white dp,3.603563744
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab new task,,,,plus white,minimal,,,,,,0.640818197
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0,,fab new task,,,,plus white,n todos,,,,,,1.109515178
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1,,fab new task,,,,plus white,,user,,,,,0.669037104
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab new task,,,,plus white,,,navigate,,,,0.652299982
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab new task,,,,plus white,,make float action button,,,,ic send white dp,3.433669406
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1,,fab new task,,,,plus white,remind,user remind,,,,,1.239606607
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1,,fab new task,,,,plus white,,user reminder icon,,,,,1.858933818
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2,,fab new task,,,,plus white,sample todo,user,,,,,1.331290007
a23b2,a23b2-a21b2,1,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3,,fab new task,,,,plus white,sample todo,list item textview,,,,,1.198161006
a23b2,a23b2-a21b2,2,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1,name,et new task name,,,,,,user,,,,,0.588527918
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0,name,et new task name,,,,,,add item fab,,,,ic add white dp,2.567014897
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0,name,et new task name,,,,,minimal,,,,,,0.56757431
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,name,et new task name,,,,,,,navigate,,,,0.584006131
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,name,et new task name,,,,,,make float action button,,,,ic send white dp,2.545187026
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1,name,et new task name,,,,,remind,user remind,,,,,1.134868383
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1,name,et new task name,,,,,,user reminder icon,,,,,1.67962144
a23b2,a23b2-a21b2,2,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3,name,et new task name,,,,,sample todo,list item textview,,,,,1.198161006
a23b2,a23b2-a21b2,3,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2,okay,bt new task ok,,,,,,make float action button,,,,ic send white dp,2.518134373
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0,okay,bt new task ok,,,,,,add item fab,,,,ic add white dp,2.248541898
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,okay,bt new task ok,,,,,minimal,,,,,,0.859719455
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,label,0,okay,bt new task ok,,,,,n todos,,,,,,1.074693078
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1,okay,bt new task ok,,,,,,user,,,,,0.588527918
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,okay,bt new task ok,,,,,,,navigate,,,,0.673413277
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1,okay,bt new task ok,,,,,remind,user remind,,,,,1.134868383
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1,okay,bt new task ok,,,,,,user reminder icon,,,,,1.708535868
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2,okay,bt new task ok,,,,,sample todo,user,,,,,1.331290007
a23b2,a23b2-a21b2,3,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3,okay,bt new task ok,,,,,sample todo,list item textview,,,,,1.198161006
a23b2,a23b2-a21b2,4,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3,sample todo,tv exlv task name,,,,,sample todo,list item textview,,,,,2
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0,sample todo,tv exlv task name,,,,,,add item fab,,,,ic add white dp,1.720354271
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,tv exlv task name,,,,,minimal,,,,,,0.774795771
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0,sample todo,tv exlv task name,,,,,n todos,,,,,,1.319042534
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1,sample todo,tv exlv task name,,,,,,user,,,,,0.554444849
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,tv exlv task name,,,,,,,navigate,,,,0.750776649
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1,sample todo,tv exlv task name,,,,,,make float action button,,,,ic send white dp,1.759289914
a23b2,a23b2-a21b2,4,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1,sample todo,tv exlv task name,,,,,remind,user remind,,,,,1.089670211
